spec_id,title,path,writer_sha256,writing_wave,writer_execution_mode,prior_blocked_status,recovery_audit_status,audit_outcome,auditor_id,auditor_independence_verified,batch_number,batch_commit_sha,report_path,report_hash,blocking_findings,warnings,notes,build_candidate,next_lifecycle_action,audit_priority
TS-AHP-001,"Program Authority, Current-State Reconciliation, and Brownfield Source Admission",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-AHP-001.md,5e7fc914dbcfa330ffd903c318158639ca74dc8fcb68eafd9a172772aca89444,0,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,1,PENDING_COMMIT,per-spec/TS-AHP-001/AUDIT_REPORT.yaml,,0,0,2,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-001,"Constitutional Authority, Activation Domains, and Epistemic State",04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-001.md,622b32dc08259bc8148c60f5865359c6a76de37037103789ff1fda0f842c6cbc,0,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,1,PENDING_COMMIT,per-spec/TS-AIR-001/AUDIT_REPORT.yaml,,0,0,2,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-REL-001,"Format 02 Deferral, Historical Evidence Isolation, and Future Activation Gate",CMF_PROGRAM_CONTROL/01_PRODUCT_AUTHORITIES/v2.1-candidates/specs/TS-REL-001.md,0acf352384fe54f5126f483035812851968d49a2dcb4254f8b8ab863b04a2568,0,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,1,PENDING_COMMIT,per-spec/TS-REL-001/AUDIT_REPORT.yaml,,0,0,2,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AHP-002,AtomicHarnessDefinition Intake and HarnessExecutionBindingManifest,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-AHP-002.md,3e76ee7e4ec8f3b288a58bb8b8eb886195d9ad17097c67ded613c22fbb3dccd4,1,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,2,PENDING_COMMIT,per-spec/TS-AHP-002/AUDIT_REPORT.yaml,,0,0,2,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-002,"Identity, Context Premise, Resonance, and Matrix of Edging",04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-002.md,258c711d84dbbf2e8abc79e910d825cb8370dd0b7e0940e81d91d8a93e1b43e5,1,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,2,PENDING_COMMIT,per-spec/TS-AIR-002/AUDIT_REPORT.yaml,,0,0,2,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-004,Primitive Family Registry and Primitive Binding,04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-004.md,c30b656d288f4e781564f2cdf9a39acab79c14e6cdace02d88df14869f9edf58,1,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,2,PENDING_COMMIT,per-spec/TS-AIR-004/AUDIT_REPORT.yaml,,0,0,2,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-003,Activation Hypothesis Portfolio and Comparative Search,04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-003.md,ce9ac739346789d115ada80c44b568c28e61ce68f0ae99bb55b0962c875d430c,2,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,3,PENDING_COMMIT,per-spec/TS-AIR-003/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-007,"Brand Genesis, Voice DNA, Visual DNA, and Distillation Layers",04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-007.md,e6a2b106a751463bd14be44b6b36bbb14e7f6ff05984fae85c5357d7bc6199ec,2,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,3,PENDING_COMMIT,per-spec/TS-AIR-007/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-005,"Primitive Coalition Contract, Coalition Signature, Edge Product, and Steering Recipes",04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-005.md,5dcf631efc4f68f40edd0991ca3ae4be9073da68aa441c52d37e874e70a43e49,2,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,3,PENDING_COMMIT,per-spec/TS-AIR-005/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-008,Planned Activative Intelligence and Interview Asset Contracts,04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-008.md,e8fac04b295ec742621e92735475f2c603f16b69b26f67b5e5c840ab6ddb16a0,3,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,4,PENDING_COMMIT,per-spec/TS-AIR-008/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-014,Relationship Activation and ReelCast Progression,04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-014.md,5f2644d073c473416f07fd4d67952c5212f267c4fe83726075f98104cbcccb0a,3,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,4,PENDING_COMMIT,per-spec/TS-AIR-014/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-006,Archetype Coalition and Psychological Role Inside a Tension,04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-006.md,f7e8b5ab03959fb503cbf5b862d4a139d35272e49f708372e40981721505a4a4,3,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,4,PENDING_COMMIT,per-spec/TS-AIR-006/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-013,"Campaign Activation, Freshness, and Audience Reaction",04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-013.md,ffeb0b3ea633fbc2b6286fdc88f0e3c7917c969533eed2e5275edf7cdeaf4672,3,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,5,PENDING_COMMIT,per-spec/TS-AIR-013/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-SKL-001,"Canonical Skills, Skill Composition Recipes, Steering Recipes, and Transformation Contracts",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-SKL-001.md,6ca3c55f34f91efbe7250e15a7aad63c200abdbbd7a06da31f3d676f7c30a35b,3,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,5,PENDING_COMMIT,per-spec/TS-SKL-001/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-009,Live Narrative State Induction and Interviewer Resonance,04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-009.md,f904f8a996895917098e28f3ee99c0162dd34efdc4a07aae36f4dad069c5ca52,4,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,5,PENDING_COMMIT,per-spec/TS-AIR-009/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-INT-001,Canonical Interview Source Package and Dual Admission,06_INTERVIEW_EXPRESSION/docs/tech-specs/TS-INT-001.md,ca13c9fdcc3b840533de2a955a5388497a434a0b7f94950978012536fd4301e8,4,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,6,PENDING_COMMIT,per-spec/TS-INT-001/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-INT-007,Live Activative State and Interview Execution,06_INTERVIEW_EXPRESSION/docs/tech-specs/TS-INT-007.md,98978c560ba216707fcc7d26305de1f2c42e9391f09db20aa4fc97a69fe08dbc,5,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,6,PENDING_COMMIT,per-spec/TS-INT-007/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-INT-002,Word/Speaker Alignment and Packed Phrase Transcript,06_INTERVIEW_EXPRESSION/docs/tech-specs/TS-INT-002.md,1aff9aca4776d0dbb8254882814b6277303258924990a0f75640798768f4123d,5,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,6,PENDING_COMMIT,per-spec/TS-INT-002/AUDIT_REPORT.yaml,,0,0,1,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-INT-003,"Shot Boundary, Transition, Keyframe, and Visual Reference Index",06_INTERVIEW_EXPRESSION/docs/tech-specs/TS-INT-003.md,d6075ebbc317a2e9f363bebfedda78dcf7d8d31dc1377dbc15b212f7800bd1d6,5,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,7,PENDING_COMMIT,per-spec/TS-INT-003/AUDIT_REPORT.yaml,,0,0,2,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-INT-006,Reaction Observation and Reaction Receipt Evidence,06_INTERVIEW_EXPRESSION/docs/tech-specs/TS-INT-006.md,3fb216913d8e0c52e3a51db65b6a3c848240cc3d040f9806fd8d3c85a443f58d,6,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,7,PENDING_COMMIT,per-spec/TS-INT-006/AUDIT_REPORT.yaml,,0,0,2,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-INT-004,"Tag Provenance, Anchor Hit, and Expression Moment Governance",06_INTERVIEW_EXPRESSION/docs/tech-specs/TS-INT-004.md,e6147fc8ca8f8d6d3a0ff8954336fe9b844c8e18e45c41b330c558f7d87a0d5a,7,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_COMPLETE,AUDIT_PASS,controller-session-user-authorized,true,7,PENDING_COMMIT,per-spec/TS-INT-004/AUDIT_REPORT.yaml,,0,0,2,false,TECHNICALLY_ACCEPTED_PENDING_RATIFICATION,STANDARD
TS-AIR-011,Expression Moments and Observed Activative Intelligence,04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-011.md,c48ef679872bfa3e8bf2bd40ea44c3f4d18da30b3d05d19a99d5131fe26dd00b,8,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-INT-005,Expression Ingredient Inventory and Asset Package Spec,06_INTERVIEW_EXPRESSION/docs/tech-specs/TS-INT-005.md,ffdac05544b34230765c0e3f0eca32f77a471886fdb1871ecec4ba7b536f6416,8,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-AIR-015,"Derivative Activation Programs, Guest Voice DNA Final Scripts, and Mandatory Animation Scene Packages",04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-015.md,58946bef28d60b991fd2897429f199534c104b9096b977125f2e5b6a710a03d8,9,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-AIR-016,Activation Transfer Fidelity and Source Fidelity,04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-016.md,5e4437baff399f65a2b0b63c6f3a43e91145fbd188dbcb503bf67cc09e24cddc,10,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-AHP-003,"Source-Backed Content Batch, Archetype Routing, and Derivative Job Contracts",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-AHP-003.md,072041914b836be5a45e80ee87102cc490f0927a946633e78806bee63e3578ed,11,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-AIR-017,"Visual Activation, Composition-Before-Editing, and Production Handoff",04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-017.md,0e87466a326eac865a66609d2609a1fc8006f5b32a5a847bd01e36e488363a81,11,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-VID-001,Existing VideoEditProgram Adoption and Canonical Source Media Intake,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-VID-001.md,cfa33fdc9fcfc0a98c1b73f9ef6ed970b906774f5f87deb33fbde8fd385c2cd8,12,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-AIR-019,"Failure Attribution, Selective Repair, and JIT Role Capsules",04_ACTIVATIVE_INTELLIGENCE_RUNTIME/docs/tech-specs/TS-AIR-019.md,515e42a7e015c212f9f972b4e78e1e7aa0558816448f10ff18db9b9a7f7ecd5e,12,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-ANI-001,Source-Grounded Non-Format-02 2D Animation Derivative Runtime,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-ANI-001.md,8bce45fdf570d41a263f5df882d2297ce52fa1fef7615d534c025b1c8cc12ff9,12,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-DEL-001,"Source-Grounded Visual Asset Demand, Asset Result, Geometry, and Usage Acknowledgement",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-DEL-001.md,aba43b66766795436b2073b528a486e7dbdb4cc48638ca21a1642c0e36e6d751,12,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-EVAL-001,Deterministic and Independent Evaluation Profiles,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-EVAL-001.md,0c3a47dc3cfb331630df794bec4869c71d5fc70894b6f0fd77b08068ff74024f,12,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-STA-001,"Composition IR, PRETEXT, Geometry, Annotation, and Skia Runtime",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-STA-001.md,423eee94e20ab263fbbc1d10fefd4a687e823491c3eba1ece66acfcf0302e160,12,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-VID-002,"Talking-Head A-Roll Selection, Word-Boundary EDL, and Output-Time Mapping",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-VID-002.md,ea8f83e732ac9da4ff8c31816ba9ad7e6c6a8bf866b1b6a5ae4c3bb4c9bc9b13,13,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-AHP-004,"Workflow Node Kernel, Scheduler, Bounded Roles, and Handoffs",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-AHP-004.md,771cbdcdc33a6ed7fe175a037740a89181e7c51baa6591ec35c68a9791a24d08,13,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-RET-001,Authority-First Hybrid Retrieval and JIT Execution Capsule Compiler,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-RET-001.md,9cec3cdbb9aafd511703e47f6c7263389b4cc86784cbef6c6c0146404489868d,13,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-VAE-BOUND-001,"VAE Provider Ownership for SAM3, Lucida, Layered Generation, ComfyUI, and Google GNM",CMF_PROGRAM_CONTROL/03_PROGRAM_STATUS/V2_1_SPEC_WRITING_RECOVERY/cross-product-proposals/TS-VAE-BOUND-001.md,c181dd38e2bafbbbea3915ae619902229068361af5d30b69ccc9132e48a21ea4,13,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-EVAL-002,Rendered Visual Syntax Reparse and Responsible-Layer Diagnosis,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-EVAL-002.md,64c99efc49e60be93aea30e831b0082181f7151d6043e002f1ed5e0c4cac5144,13,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-CAR-001,Source-Grounded Carousel Runtime and Export Package,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-CAR-001.md,467a160a856f859482521452d3025504bd5e3ef6c21f8305b6831379fb4a56f6,13,CHILD_WRITER_OR_PRIOR_RECEIPTED,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,STANDARD
TS-SPV-001,Source-Grounded SuperVisual Runtime and Export Package,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-SPV-001.md,ab8884bbb75649911f36dfda38fd62e0efc9d82dff4594010a8efd4f85877df2,13,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-VID-003,"Captions, Audio, Evidence, B-Roll, Reframing, and Motion-Slot Planning",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-VID-003.md,352a41e925897233636021ae0fef947019d57c30b2279f09903a53ed198d796c,14,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-AHP-005,Batch Dependency Graph and Selective Invalidation,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-AHP-005.md,e82cd9d256e5882c3891d70bad3e0fe660610202fd6ffcd5fb350950676d3e6f,14,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-VID-004,Temporal Embodiment Binding and FFmpeg Production-Correctness,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-VID-004.md,b04db0e51f33120419c62d7eb9521a79b337b9858b621d7b66917e30354fb473,15,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-AHP-006,"Durable Events, Checkpoints, Replay, Cancellation, Migration, and Recovery",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-AHP-006.md,abb1ded22e1d5a93eda93223d50606c8e9dcc96ab78eef147b242a550479e1d9,15,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-EVAL-003,"Selective Repair, Invalidation, Repair Limits, and Human Escalation",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-EVAL-003.md,2632f1fcceb757a54b8a203b1cacc0c862c9fef1db964bbefcef2e6b67a818c6,15,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-VID-005,"Remotion, HyperFrames, FFmpeg Render, QA, and Export Adapters",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-VID-005.md,a1d4feb2d1a758493af972d132cc92fa4ed81964bafa60ed5d3a282e73418bc4,16,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-AHP-007,"Execution Fingerprints, Sandbox, Continuous Assurance, and Incident Containment",05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-AHP-007.md,0de27ab2d6c84eeeb8a2c1d4a2b44ed6f772b0d0fe4ae2ba1e1ef3bf26822f12,16,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-CAS-001,Natural-Language Revision Compiler and ChangeRequestProgram,07_CONSCIOUS_ACTIVATIONS_STUDIO/docs/tech-specs/TS-CAS-001.md,66afd1423145e6cb050ebcf188181649a35dfc2b0a1c4e01859cbf648ecfb7dc,16,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-VID-006,Rendered Cut-Boundary Evaluation and Bounded Temporal Repair,05_ATOMIC_HARNESS_PIPELINE/docs/tech-specs/TS-VID-006.md,1b728005e5a072f8504282799a5206759dc6e828de6c99b9da1cb401daed6e9b,17,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
TS-CAS-002,Direct Manipulation Command Adapter and Selective Rerun,07_CONSCIOUS_ACTIVATIONS_STUDIO/docs/tech-specs/TS-CAS-002.md,ae8458a925319fcf5fe416c5539b26aaa0852c2f497b78220d7180e480ff1e27,17,CONTROLLER_RECOVERY_WRITER,AUDIT_BLOCKED,AUDIT_PENDING_CAPACITY,,,false,,,,,,,,,PRIORITY_INDEPENDENT_REVIEW
